id_ses,displacement
sdv-id-dXHXxv,0.14462032405519679
sdv-id-dXHXxv,0.11807975871362789
sdv-id-dXHXxv,0.00383314009902296
sdv-id-dXHXxv,0.11807975871362789
sdv-id-dXHXxv,0.2186138127172007
sdv-id-dXHXxv,0.11807975871362789
sdv-id-dXHXxv,0.13793273679199952
sdv-id-dXHXxv,0.11807975871362789
sdv-id-dXHXxv,0.1674952906157035
sdv-id-dXHXxv,0.0891931150230891
sdv-id-dXHXxv,0.1516242298200868
sdv-id-dXHXxv,0.11807975871362789
sdv-id-dXHXxv,0.18507367789816223
sdv-id-dXHXxv,0.11807975871362789
sdv-id-dXHXxv,0.3170130589849664
sdv-id-dXHXxv,0.06499069380750525
sdv-id-dXHXxv,0.0745169012971122
sdv-id-dXHXxv,0.11807975871362789
sdv-id-dXHXxv,0.1267766787692972
sdv-id-dXHXxv,0.11807975871362789
sdv-id-dXHXxv,0.11305529727846896
sdv-id-dXHXxv,0.2320796617466824
sdv-id-dXHXxv,0.11807975871362789
sdv-id-dXHXxv,0.11807975871362789
sdv-id-dXHXxv,0.11807975871362789
