id_ses,displacement
sdv-id-tAPOmh,0.11807975871362789
sdv-id-tAPOmh,0.08863020331860669
sdv-id-tAPOmh,9.7373719514865e-4
sdv-id-tAPOmh,0.07589664023804801
sdv-id-tAPOmh,0.07105514065914673
sdv-id-tAPOmh,0.11807975871362789
sdv-id-tAPOmh,0.09682288004766826
sdv-id-tAPOmh,9.7373719514865e-4
sdv-id-tAPOmh,0.11807975871362789
sdv-id-tAPOmh,0.11807975871362789
sdv-id-tAPOmh,0.25789220603913837
sdv-id-tAPOmh,0.11807975871362789
sdv-id-tAPOmh,0.1285455954269253
sdv-id-tAPOmh,0.11608650139119545
sdv-id-tAPOmh,0.16403286097384626
sdv-id-tAPOmh,0.15159461415999992
sdv-id-tAPOmh,0.11807975871362789
sdv-id-tAPOmh,0.18344928749743963
sdv-id-tAPOmh,0.1419433926870564
sdv-id-tAPOmh,0.11807975871362789
sdv-id-tAPOmh,0.1845674540752773
sdv-id-tAPOmh,0.095949829968908
sdv-id-tAPOmh,0.11807975871362789
sdv-id-tAPOmh,0.07864980745516006
sdv-id-tAPOmh,0.11807975871362789
