id_ses,displacement
sdv-id-yXHpOn,0.08332303623811305
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.14138350985690107
sdv-id-yXHpOn,0.17701836928832884
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.3494668130696104
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.17001516720131282
sdv-id-yXHpOn,0.08141004816463998
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.19337303015327095
sdv-id-yXHpOn,0.12873768418917286
sdv-id-yXHpOn,0.1464081859648027
sdv-id-yXHpOn,0.22585757473410448
sdv-id-yXHpOn,0.09797989576308684
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.11807975871362789
sdv-id-yXHpOn,0.14120765769672802
sdv-id-yXHpOn,0.11807975871362789
