id_ses,displacement
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.17072451937048252
sdv-id-BqxVwj,0.1249237975340484
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.10871653729715348
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.12750942363857273
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.01865415441429392
sdv-id-BqxVwj,0.14480043295659586
sdv-id-BqxVwj,0.1248719706388078
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.11427372010644414
sdv-id-BqxVwj,0.11807975871362789
sdv-id-BqxVwj,0.2344298153083831
sdv-id-BqxVwj,0.22125446082244263
sdv-id-BqxVwj,0.2486849012827207
sdv-id-BqxVwj,0.11807975871362789
