id_ses,displacement
sdv-id-zFstNg,0.09097440927253796
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.24438192536094233
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.3276863144399338
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.10102561144727362
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.20748202036309715
sdv-id-zFstNg,0.12721915651556187
sdv-id-zFstNg,0.231868803142014
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.22293330977167217
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.17722006988240557
sdv-id-zFstNg,0.09941354866704452
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.07449798154070958
sdv-id-zFstNg,0.3563403385425076
sdv-id-zFstNg,0.11807975871362789
sdv-id-zFstNg,0.08665657045027386
