id_ses,displacement
sdv-id-wVDccY,0.12075199226709232
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.18825805483714847
sdv-id-wVDccY,0.27255567809648146
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.1787125767720249
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,9.7373719514865e-4
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.00368267133346297
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.11807975871362789
sdv-id-wVDccY,0.01648782190973309
sdv-id-wVDccY,0.1875607896102429
sdv-id-wVDccY,0.01067478182546848
sdv-id-wVDccY,0.11807975871362789
